trip_id,shape_dist_traveled
32845400,12.2449
32845401,12.2449
32845402,12.2449
32845403,12.2449
32845404,12.2449
32845405,12.2449
32845406,12.2449
32845407,12.2449
32845408,12.2449
32845409,12.2449
32845410,12.2449
32845411,12.2449
32845412,12.2449
32845413,12.2449
32845414,12.2449
32845415,12.2449
32845416,12.2449
32845417,12.2449
32845418,12.2449
32845419,12.2449
32845420,12.2449
32845421,12.2449
32845422,12.2449
32845423,12.2449
32845424,12.2449
32845425,12.2449
32845426,12.2449
32845427,12.2449
32845428,12.2449
32845429,12.2449
32845430,12.2449
32845431,12.2449
32845432,12.2449
32845433,12.2449
32845434,12.2449
32845435,12.2449
32845436,12.2449
32845437,12.2449
32845438,12.2449
32845439,12.2449
32845440,12.2449
32845441,12.2449
32845442,12.2449
32845443,12.2449
32845444,12.2449
32845445,12.2449
32845446,12.2449
32845447,12.2449
32845448,12.2449
32845449,12.2449
32845450,12.2449
32845451,12.2449
32845452,12.2449
32845453,12.2449
32845454,12.2449
32845455,12.2449
32845456,12.2449
32845457,12.2449
32845458,12.2449
32845459,12.2449
32845460,12.2449
32845461,12.2449
32845462,12.2449
32845463,12.2449
32845464,12.2449
32845465,12.2449
32845466,12.2449
32845467,12.2449
32845468,12.2449
32845469,12.2449
32845470,12.2449
32845471,12.2449
32845472,12.2449
32845473,12.2449
32845474,12.2449
32845475,12.2449
32845476,12.2449
32845477,12.2449
32845478,12.2449
32845479,12.2449
32845480,12.2449
32845481,12.2449
32845482,12.2449
32845483,12.2449
32845484,12.2449
32845485,12.2449
32845486,12.2449
32845487,12.2449
32845488,12.2449
32845489,12.2449
32845490,12.2449
32845491,12.2449
32845492,12.2449
32845493,12.2449
32845494,12.2449
32845495,12.2449
32845496,12.2449
32845497,12.2449
32845498,12.2449
32845499,12.2449
32845500,12.2449
32845501,12.2449
32845502,12.2449
32845503,12.2449
32845504,12.2449
32845505,12.2449
32845506,12.2449
32845507,12.2449
32845508,12.2449
32845509,12.2449
32845510,12.2449
32845511,12.2449
32845512,15.2735
32845513,15.2735
32845514,15.2735
32845515,15.2735
32845516,15.2735
32845517,15.2735
32845518,15.2735
32845519,15.2735
32845520,15.2735
32845521,15.2735
32845522,15.2735
32845523,15.2735
32845524,15.2735
32845525,15.2735
32845526,15.2735
32845527,15.2735
32845528,15.2735
32845529,15.2735
32845530,15.2735
32845531,15.2735
32845532,15.2735
32845533,15.2735
32845534,15.2735
32845535,15.2735
32845536,15.2735
32845537,15.2735
32845538,15.2735
32845539,15.2735
32845540,15.2735
32845541,15.2735
32845542,15.2735
32845543,15.2735
32845544,15.2735
32845545,15.2735
32845546,15.2735
32845547,15.2735
32845548,15.2735
32845549,15.2735
32845550,15.2735
32845551,15.2735
32845552,15.2735
32845553,15.2735
32845554,15.2735
32845555,15.2735
32845556,15.2735
32845557,15.2735
32845558,15.2735
32845559,15.2735
32845560,15.2735
32845561,15.2735
32845562,15.2735
32845563,15.2735
32845564,15.2735
32845565,15.2735
32845566,15.2735
32845567,15.2735
32845568,15.2735
32845569,15.2735
32845570,15.2735
32845571,15.2735
32845572,15.2735
32845573,15.2735
32845574,15.2735
32845575,15.2735
32845576,15.2735
32845577,15.2735
32845578,15.2735
32845579,15.2735
32845580,15.2735
32845581,15.2735
32845582,15.2735
32845583,15.2735
32845584,15.2735
32845585,15.2735
32845586,15.2735
32845587,15.2735
32845588,15.2735
32845589,15.2735
32845590,15.2735
32845591,15.2735
32845592,15.2735
32845593,15.2735
32845594,15.2735
32845595,15.2735
32845596,15.2735
32845597,15.2735
32845598,15.2735
32845599,15.2735
32845600,15.2735
32845601,15.2735
32845602,15.2735
32845603,15.2735
32845604,15.2735
32845605,15.2735
32845606,15.2735
32845607,15.2735
32845608,15.2735
32845609,15.2735
32845610,15.2735
32845611,15.2735
32845612,15.2735
32845613,15.2735
32845614,15.2735
32845615,15.2735
32845616,15.2735
32845617,15.2735
32845618,15.2735
32845619,15.2735
32845620,15.2735
32845621,15.2735
32845622,15.2735
32845623,15.2735
32845624,15.2735
32845625,15.2735
32845626,15.2735
32845627,15.2735
32845628,15.2735
32845629,15.2735
32845630,15.2735
32845631,15.2735
32845632,15.2735
32845633,15.2735
32845634,15.2735
32845635,15.2735
32845636,15.2735
32845637,15.2735
32845638,15.2735
32845639,15.2735
32845640,15.2735
32845641,15.2735
32845642,15.2735
32845643,15.2735
32845644,15.2735
32845645,14.4785
32845646,14.4785
32845647,14.4785
32845648,14.4785
32845649,14.4785
32845650,14.4785
32845651,14.4785
32845652,18.4221
32845653,18.4221
32845654,18.4221
32845655,18.4221
32845656,18.4221
32845657,18.4221
32845658,18.4221
32845659,18.4221
32845660,18.4221
32845661,18.4221
32845662,18.4221
32845663,18.4221
32845664,18.4221
32845665,18.4221
32845666,18.4221
32845667,18.4221
32845668,18.4221
32845669,18.4221
32845670,18.4221
32845671,18.4221
32845672,18.4221
32845673,18.4221
32845674,18.4221
32845675,18.4221
32845676,18.4221
32845677,18.4221
32845678,18.4221
32845679,18.4221
32845680,18.4221
32845681,18.4221
32845682,18.4221
32845683,18.4221
32845684,18.4221
32845685,18.4221
32845686,18.4221
32845687,18.4221
32845688,18.4221
32845689,18.4221
32845690,18.4221
32845691,18.4221
32845692,18.4221
32845693,18.4221
32845694,18.4221
32845695,18.4221
32845696,18.4221
32845697,18.4221
32845698,18.4221
32845699,18.4221
32845700,18.4221
32845701,18.4221
32845702,18.4221
32845703,18.4221
32845704,18.4221
32845705,18.4221
32845706,18.4221
32845707,18.4221
32845708,18.4221
32845709,18.4221
32845710,18.4221
32845711,18.4221
32845712,18.4221
32845713,18.4221
32845714,18.4221
32845715,18.4221
32845716,18.4221
32845717,18.4221
32845718,18.4221
32845719,18.4221
32845720,18.4221
32845721,18.4221
32845722,18.4221
32845723,18.4221
32845724,18.4221
32845725,18.4221
32845726,18.4221
32845727,18.4221
32845728,18.4221
32845729,18.4221
32845730,18.4221
32845731,18.4221
32845732,18.4221
32845733,18.4221
32845734,18.4221
32845735,18.4221
32845736,18.4221
32845737,18.4221
32845738,14.4785
32845739,14.4785
32845740,14.4785
32845741,14.4785
32845742,14.4785
32845743,18.4221
32845744,18.4221
32845745,18.231
32845746,18.231
32845747,18.231
32845748,18.231
32845749,18.231
32845750,18.231
32845751,18.231
32845752,18.231
32845753,18.231
32845754,18.231
32845755,18.231
32845756,18.231
32845757,18.231
32845758,18.231
32845759,18.231
32845760,18.231
32845761,18.231
32845762,18.231
32845763,18.231
32845764,18.231
32845765,18.231
32845766,18.231
32845767,18.231
32845768,18.231
32845769,18.231
32845770,18.231
32845771,18.231
32845772,18.231
32845773,18.231
32845774,18.231
32845775,18.231
32845776,18.231
32845777,18.231
32845778,18.231
32845779,18.231
32845780,18.231
32845781,18.231
32845782,18.231
32845783,18.231
32845784,18.231
32845785,18.231
32845786,18.231
32845787,18.231
32845788,18.231
32845789,18.231
32845790,18.231
32845791,18.231
32845792,18.231
32845793,18.231
32845794,18.231
32845795,18.231
32845796,18.231
32845797,18.231
32845798,18.231
32845799,18.231
32845800,18.231
32845801,18.231
32845802,18.231
32845803,18.231
32845804,18.231
32845805,18.231
32845806,18.231
32845807,18.231
32845808,18.231
32845809,18.231
32845810,18.231
32845811,18.231
32845812,18.231
32845813,18.231
32845814,18.231
32845815,18.231
32845816,18.231
32845817,18.231
32845818,18.231
32845819,18.231
32845820,18.231
32845821,18.231
32845822,18.231
32845823,18.231
32845824,18.231
32845825,12.534
32845826,18.231
32845827,18.231
32845828,18.231
32845829,18.231
32845830,18.231
32845831,18.231
32845832,18.231
32845833,18.231
32845834,18.231
32845835,18.231
32845836,18.231
32845837,18.231
32845838,18.231
32845839,18.231
32845840,11.1921
32845841,11.1921
32845842,11.1921
32845843,11.1921
32845844,11.1921
32845845,11.1921
32845846,11.1921
32845847,11.1921
32845848,11.1921
32845849,11.1921
32845850,11.1921
32845851,11.1921
32845852,11.1921
32845853,11.1921
32845854,11.1921
32845855,11.1921
32845856,11.1921
32845857,11.1921
32845858,11.1921
32845859,11.1921
32845860,11.1921
32845861,11.1921
32845862,11.1921
32845863,11.1921
32845864,11.1921
32845865,11.1921
32845866,11.1921
32845867,11.1921
32845868,11.1921
32845869,11.1921
32845870,11.1921
32845871,11.1921
32845872,11.1921
32845873,11.1921
32845874,11.1921
32845875,11.1921
32845876,11.1921
32845877,11.1921
32845878,11.1921
32845879,11.1921
32845880,11.1921
32845881,11.1921
32845882,11.1921
32845883,11.1921
32845884,11.1921
32845885,11.1921
32845886,11.1921
32845887,11.1921
32845888,11.1921
32845889,11.1921
32845890,11.1921
32845891,11.1921
32845892,11.1921
32845893,11.1921
32845894,11.1921
32845895,11.1921
32845896,11.1921
32845897,11.1921
32845898,11.1921
32845899,11.1921
32845900,11.1921
32845901,11.1921
32845902,11.1921
32845903,11.1921
32845904,11.1921
32845905,11.1921
32845906,11.1921
32845907,11.1921
32845908,11.1921
32845909,11.1921
32845910,11.1921
32845911,11.1921
32845912,11.1921
32845913,11.1921
32845914,11.1921
32845915,11.1921
32845916,11.1921
32845917,11.1921
32845918,11.1921
32845919,11.1921
32845920,11.1921
32845921,11.1921
32845922,11.1921
32845923,11.1921
32845924,11.1921
32845925,11.1921
32845926,11.1921
32845927,11.1921
32845928,11.1921
32845929,11.1921
32845930,11.1921
32845931,11.1921
32845932,11.1921
32845933,11.1921
32845934,11.1921
32845935,12.0145
32845936,12.0145
32845937,12.0145
32845938,12.0145
32845939,12.0145
32845940,12.0145
32845941,12.0145
32845942,12.0145
32845943,12.0145
32845944,12.0145
32845945,12.0145
32845946,12.0145
32845947,12.0145
32845948,12.0145
32845949,12.0145
32845950,12.0145
32845951,12.0145
32845952,12.0145
32845953,12.0145
32845954,12.0145
32845955,12.0145
32845956,12.0145
32845957,12.0145
32845958,12.0145
32845959,12.0145
32845960,12.0145
32845961,12.0145
32845962,12.0145
32845963,12.0145
32845964,12.0145
32845965,12.0145
32845966,12.0145
32845967,12.0145
32845968,12.0145
32845969,12.0145
32845970,12.0145
32845971,12.0145
32845972,12.0145
32845973,12.0145
32845974,12.0145
32845975,12.0145
32845976,12.0145
32845977,12.0145
32845978,12.0145
32845979,12.0145
32845980,12.0145
32845981,12.0145
32845982,12.0145
32845983,12.0145
32845984,12.0145
32845985,12.0145
32845986,12.0145
32845987,12.0145
32845988,12.0145
32845989,12.0145
32845990,12.0145
32845991,12.0145
32845992,12.0145
32845993,12.0145
32845994,12.0145
32845995,12.0145
32845996,12.0145
32845997,12.0145
32845998,12.0145
32845999,12.0145
32846000,12.0145
32846001,12.0145
32846002,12.0145
32846003,12.0145
32846004,12.0145
32846005,12.0145
32846006,12.0145
32846007,12.0145
32846008,12.0145
32846009,12.0145
32846010,12.0145
32846011,12.0145
32846012,12.0145
32846013,12.0145
32846014,12.0145
32846015,12.0145
32846016,12.0145
32846017,12.0145
32846018,12.0145
32846019,12.0145
32846020,12.0145
32846021,12.0145
32846022,12.0145
32846023,12.0145
32846024,12.0145
32846025,12.0145
32846026,12.0145
32846027,12.0145
32846028,12.0145
32846029,17.2083
32846030,17.2083
32846031,18.1645
32846032,17.2083
32846033,17.2083
32846034,26.019
32846035,17.2083
32846036,17.2083
32846037,26.019
32846038,17.2083
32846039,17.2083
32846040,26.019
32846041,17.2083
32846042,17.2083
32846043,26.019
32846044,17.2083
32846045,17.2083
32846046,26.019
32846047,17.2083
32846048,17.2083
32846049,26.019
32846050,17.2083
32846051,17.2083
32846052,26.019
32846053,17.2083
32846054,17.2083
32846055,26.019
32846056,17.2083
32846057,17.2083
32846058,26.019
32846059,17.2083
32846060,17.2083
32846061,26.019
32846062,17.2083
32846063,17.2083
32846064,26.019
32846065,17.2083
32846066,17.2083
32846067,26.019
32846068,17.2083
32846069,17.2083
32846070,26.019
32846071,26.019
32846072,17.2083
32846073,17.2083
32846074,17.2083
32846075,18.1645
32846076,18.1645
32846077,18.1645
32846078,18.1645
32846079,18.1645
32846080,18.1645
32846081,18.1645
32846082,18.1645
32846083,18.1645
32846084,18.1645
32846085,18.1645
32846086,18.1645
32846087,18.1645
32846088,18.1645
32846089,18.1645
32846090,18.1645
32846091,18.1645
32846092,18.1645
32846093,18.1645
32846094,18.1645
32846095,18.1645
32846096,17.2083
32846097,17.2083
32846098,17.2083
32846099,26.019
32846100,17.2083
32846101,17.2083
32846102,17.2083
32846103,17.2083
32846104,17.2083
32846105,17.2083
32846106,17.2083
32846107,17.2083
32846108,17.2083
32846109,17.2083
32846110,17.2083
32846111,17.2083
32846112,17.2083
32846113,17.2083
32846114,17.2083
32846115,17.2083
32846116,26.019
32846117,26.019
32846118,17.2083
32846119,26.019
32846120,17.2083
32846121,17.2083
32846122,26.019
32846123,17.2083
32846124,17.2083
32846125,26.019
32846126,17.2083
32846127,17.2083
32846128,26.019
32846129,17.2083
32846130,17.2083
32846131,26.019
32846132,17.2083
32846133,17.2083
32846134,26.019
32846135,17.2083
32846136,17.2083
32846137,26.019
32846138,17.2083
32846139,17.2083
32846140,26.019
32846141,17.2083
32846142,17.2083
32846143,26.019
32846144,17.2083
32846145,17.2083
32846146,26.019
32846147,17.2083
32846148,17.2083
32846149,26.019
32846150,17.2083
32846151,17.2083
32846152,26.019
32846153,17.2083
32846154,17.2083
32846155,26.019
32846156,17.2083
32846157,26.019
32846158,17.2083
32846159,17.2083
32846160,26.019
32846161,17.2083
32846162,17.2083
32846163,26.019
32846164,17.2083
32846165,17.2083
32846166,17.2083
32846167,17.2083
32846168,26.019
32846169,17.2083
32846170,26.019
32846171,17.2083
32846172,17.2083
32846173,26.019
32846174,17.2083
32846175,17.2083
32846176,26.019
32846177,17.2083
32846178,26.019
32846179,17.2083
32846180,17.2083
32846181,26.019
32846182,17.2083
32846183,17.2083
32846184,26.019
32846185,17.2083
32846186,17.2083
32846187,26.019
32846188,17.2083
32846189,17.2083
32846190,26.019
32846191,17.2083
32846192,17.2083
32846193,17.2083
32846194,17.2083
32846195,26.019
32846196,26.019
32846197,17.2083
32846198,26.019
32846199,17.2083
32846200,26.019
32846201,17.2083
32846202,26.019
32846203,17.2083
32846204,26.019
32846205,17.2083
32846206,26.019
32846207,17.2083
32846208,26.019
32846209,17.2083
32846210,26.019
32846211,17.2083
32846212,26.019
32846213,17.2083
32846214,26.019
32846215,17.2083
32846216,26.019
32846217,17.2083
32846218,26.019
32846219,17.2083
32846220,26.019
32846221,17.2083
32846222,26.019
32846223,17.2083
32846224,17.2083
32846225,18.1645
32846226,26.019
32846227,17.2083
32846228,18.1645
32846229,18.1645
32846230,18.1645
32846231,18.1645
32846232,18.1645
32846233,18.1645
32846234,18.1645
32846235,18.1645
32846236,18.1645
32846237,18.1645
32846238,18.1645
32846239,18.1645
32846240,18.1645
32846241,18.1645
32846242,18.1645
32846243,18.1645
32846244,18.1645
32846245,18.1645
32846246,18.1645
32846247,18.1645
32846248,17.2083
32846249,17.2083
32846250,17.2083
32846251,17.2083
32846252,17.2083
32846253,17.2083
32846254,17.2083
32846255,17.2083
32846256,17.2083
32846257,17.2083
32846258,17.2083
32846259,17.2083
32846260,17.2083
32846261,17.2083
32846262,17.2083
32846263,17.2083
32846264,17.2083
32846265,17.2083
32846266,17.2083
32846267,17.2083
32846268,26.019
32846269,26.019
32846270,26.019
32846271,26.019
32846272,26.019
32846273,26.019
32846274,26.019
32846275,26.019
32846276,26.019
32846277,26.019
32846278,26.019
32846279,26.019
32846280,26.019
32846281,26.019
32846282,26.019
32846283,26.019
32846284,26.019
32846285,26.019
32846286,26.019
32846287,26.019
32846288,21.5794
32846289,21.5794
32846290,26.019
32846291,17.2083
32846292,17.2083
32846293,26.019
32846294,17.2083
32846295,18.1645
32846297,25.5906
32846298,16.9491
32846299,16.9491
32846300,16.9491
32846301,16.9491
32846302,16.9491
32846303,16.9491
32846304,16.9491
32846305,16.9491
32846306,16.9491
32846307,16.9491
32846308,16.9491
32846309,16.9491
32846310,16.9491
32846311,16.9491
32846312,16.9491
32846313,16.9491
32846314,16.9491
32846315,16.9491
32846316,16.9491
32846317,16.9491
32846318,16.9491
32846319,25.5906
32846320,16.9491
32846321,16.9491
32846322,25.5906
32846323,16.9491
32846324,16.9491
32846325,25.5906
32846326,16.9491
32846327,16.9491
32846328,25.5906
32846329,16.9491
32846330,16.9491
32846331,25.5906
32846332,16.9491
32846333,16.9491
32846334,25.5906
32846335,16.9491
32846336,16.9491
32846337,25.5906
32846338,16.9491
32846339,16.9491
32846340,25.5906
32846341,16.9491
32846342,16.9491
32846343,25.5906
32846344,16.9491
32846345,16.9491
32846346,25.5906
32846347,16.9491
32846348,16.9491
32846349,25.5906
32846350,16.9491
32846351,16.9491
32846352,25.5906
32846353,16.9491
32846354,16.9491
32846355,25.5906
32846356,16.9491
32846357,16.9491
32846358,25.5906
32846359,16.9491
32846360,16.9491
32846361,16.9491
32846362,16.9491
32846363,25.5906
32846364,16.9491
32846365,25.5906
32846366,16.9491
32846367,25.5906
32846368,16.9491
32846369,25.5906
32846370,16.9491
32846371,25.5906
32846372,16.9491
32846373,16.9491
32846374,16.9491
32846375,16.9491
32846376,16.9491
32846377,16.9491
32846378,16.9491
32846379,16.9491
32846380,16.9491
32846381,16.9491
32846382,16.9491
32846383,25.5906
32846384,16.9491
32846385,16.9491
32846386,16.9491
32846387,16.9491
32846388,25.5906
32846389,25.5906
32846390,25.5906
32846391,16.9491
32846392,16.9491
32846393,16.9491
32846394,16.9491
32846395,16.9491
32846396,25.5906
32846397,25.5906
32846398,25.5906
32846399,25.5906
32846400,25.5906
32846401,25.5906
32846402,16.9491
32846403,16.9491
32846404,25.5906
32846405,25.5906
32846406,16.9491
32846407,25.5906
32846408,16.9491
32846409,25.5906
32846410,16.9491
32846411,25.5906
32846412,16.9491
32846413,25.5906
32846414,16.9491
32846415,25.5906
32846416,16.9491
32846417,25.5906
32846418,16.9491
32846419,25.5906
32846420,16.9491
32846421,25.5906
32846422,16.9491
32846423,25.5906
32846424,16.9491
32846425,25.5906
32846426,16.9491
32846427,25.5906
32846428,16.9491
32846429,16.9491
32846430,16.9491
32846431,19.7864
32846432,25.5906
32846433,16.9491
32846434,21.2433
32846435,21.2433
32846436,21.2433
32846437,21.2433
32846438,16.9491
32846439,16.9491
32846440,16.9491
32846441,25.5906
32846442,16.9491
32846443,16.9491
32846444,19.7864
32846445,25.5906
32846446,25.5906
32846447,25.5906
32846448,25.5906
32846449,25.5906
32846450,25.5906
32846451,25.5906
32846452,25.5906
32846453,25.5906
32846454,25.5906
32846455,25.5906
32846456,25.5906
32846457,25.5906
32846458,25.5906
32846459,25.5906
32846460,25.5906
32846461,25.5906
32846462,25.5906
32846463,25.5906
32846464,25.5906
32846465,25.5906
32846466,16.9491
32846467,16.9491
32846468,16.9491
32846469,16.9491
32846470,16.9491
32846471,16.9491
32846472,16.9491
32846473,16.9491
32846474,16.9491
32846475,16.9491
32846476,16.9491
32846477,16.9491
32846478,16.9491
32846479,16.9491
32846480,16.9491
32846481,16.9491
32846482,16.9491
32846483,16.9491
32846484,16.9491
32846485,16.9491
32846486,16.9491
32846487,16.9491
32846488,19.7864
32846489,19.7864
32846490,19.7864
32846491,19.7864
32846492,19.7864
32846493,19.7864
32846494,19.7864
32846495,19.7864
32846496,19.7864
32846497,19.7864
32846498,19.7864
32846499,19.7864
32846500,19.7864
32846501,19.7864
32846502,19.7864
32846503,19.7864
32846504,19.7864
32846505,19.7864
32846506,19.7864
32846507,19.7864
32846508,21.2433
32846509,16.9491
32846510,16.9491
32846511,25.5906
32846512,16.9491
32846513,16.9491
32846514,25.5906
32846515,16.9491
32846516,16.9491
32846517,25.5906
32846518,16.9491
32846519,16.9491
32846520,25.5906
32846521,16.9491
32846522,16.9491
32846523,25.5906
32846524,16.9491
32846525,16.9491
32846526,25.5906
32846527,16.9491
32846528,16.9491
32846529,25.5906
32846530,16.9491
32846531,16.9491
32846532,25.5906
32846533,16.9491
32846534,16.9491
32846535,25.5906
32846536,16.9491
32846537,16.9491
32846538,25.5906
32846539,16.9491
32846540,16.9491
32846541,25.5906
32846542,16.9491
32846543,16.9491
32846544,25.5906
32846545,16.9491
32846546,16.9491
32846547,25.5906
32846548,16.9491
32846549,16.9491
32846550,25.5906
32846551,16.9491
32846552,16.9491
32846553,25.5906
32846554,19.7864
32846555,19.7864
32846556,19.7864
32846557,19.7864
32846558,19.7864
32846559,19.7864
32846560,19.7864
32846561,19.7864
32846562,19.7864
32846563,19.7864
32846564,19.7864
32846565,19.7864
32846566,19.7864
32846567,19.7864
32846568,19.7864
32846569,19.7864
32846570,19.7864
32846571,19.7864
32846572,19.7864
32846573,19.7864
32846574,19.7864
32846575,19.7864
32846576,21.2433
32846578,8.5026
32846579,26.1379
32846580,26.1379
32846581,26.1379
32846582,26.1379
32846583,26.1379
32846584,26.1379
32846585,26.1379
32846586,26.1379
32846587,26.1379
32846588,26.1379
32846589,26.1379
32846590,26.1379
32846591,26.1379
32846592,26.1379
32846593,26.1379
32846594,26.1379
32846595,26.1379
32846596,26.1379
32846597,26.1379
32846598,26.1379
32846599,26.1379
32846600,26.1379
32846601,26.1379
32846602,26.1379
32846603,26.1379
32846604,26.1379
32846605,26.1379
32846606,26.1379
32846607,26.1379
32846608,26.1379
32846609,26.1379
32846610,26.1379
32846611,26.1379
32846612,26.1379
32846620,8.5026
32846621,8.5026
32846622,26.1379
32846623,26.1379
32846624,26.1379
32846625,26.1379
32846626,26.1379
32846627,26.1379
32846628,26.1379
32846629,26.1379
32846630,26.1379
32846631,26.1379
32846632,26.1379
32846633,26.1379
32846634,8.5026
32846635,8.5026
32846636,8.5026
32846637,26.1379
32846638,26.1379
32846639,26.1379
32846640,26.1379
32846641,26.1379
32846642,26.1379
32846643,26.1379
32846644,26.1379
32846645,26.1379
32846646,26.1379
32846647,26.1379
32846648,26.1379
32846649,26.1379
32846650,26.1379
32846651,26.1379
32846652,26.1379
32846653,26.1379
32846654,26.1379
32846655,26.1379
32846656,26.1379
32846657,26.1379
32846658,26.1379
32846659,26.1379
32846660,26.1379
32846661,26.1379
32846662,26.1379
32846663,26.1379
32846664,26.1379
32846665,26.1379
32846666,26.1379
32846667,26.1379
32846668,26.1379
32846669,26.1379
32846670,26.1379
32846671,26.1379
32846672,26.1379
32846673,26.1379
32846674,26.1379
32846675,26.1379
32846676,26.1379
32846677,26.1379
32846678,26.1379
32846679,26.1379
32846680,26.1379
32846681,26.1379
32846682,17.4313
32846683,26.1379
32846684,26.1379
32846685,17.4313
32846686,26.1379
32846687,26.1379
32846688,26.1379
32846689,17.4313
32846690,26.1379
32846691,26.1379
32846692,17.4313
32846693,26.1379
32846694,26.1379
32846695,26.1379
32846696,17.4313
32846697,26.1379
32846698,26.1379
32846699,17.4313
32846700,26.1379
32846701,26.1379
32846702,26.1379
32846703,17.4313
32846704,26.1379
32846705,26.1379
32846706,17.4313
32846707,26.1379
32846708,26.1379
32846709,17.4313
32846710,26.1379
32846711,26.1379
32846712,26.1379
32846713,17.4313
32846714,26.1379
32846715,26.1379
32846716,17.4313
32846717,26.1379
32846718,26.1379
32846719,26.1379
32846720,8.5026
32846721,8.5026
32846722,8.5026
32846723,26.1379
32846724,26.1379
32846725,26.1379
32846726,26.1379
32846727,26.1379
32846728,26.1379
32846729,26.1379
32846730,26.1379
32846731,26.1379
32846732,26.1379
32846733,26.1379
32846734,26.1379
32846735,26.1379
32846736,26.1379
32846737,26.1379
32846738,26.1379
32846739,26.1379
32846740,26.1379
32846741,26.1379
32846742,26.1379
32846743,26.1379
32846744,26.1379
32846745,26.1379
32846746,26.1379
32846747,26.1379
32846748,26.1379
32846749,26.1379
32846750,26.1379
32846751,26.1379
32846752,26.1379
32846753,26.1379
32846754,26.1379
32846755,26.1379
32846756,26.1379
32846757,26.1379
32846758,26.1379
32846759,26.1379
32846760,26.1379
32846761,26.1379
32846762,26.1379
32846763,26.1379
32846764,26.1379
32846765,26.1379
32846766,26.1379
32846767,26.1379
32846768,26.1379
32846769,26.1379
32846770,26.1379
32846771,26.1379
32846772,26.1379
32846773,26.1379
32846774,26.1379
32846775,8.5026
32846776,8.5026
32846777,8.5026
32846778,8.5026
32846779,8.5026
32846780,8.5026
32846781,8.5026
32846782,8.5026
32846783,26.1379
32846784,8.5026
32846785,8.5026
32846786,8.5026
32846787,8.5026
32846788,8.5026
32846789,17.4313
32846790,26.1379
32846791,26.1379
32846792,26.1379
32846793,26.1379
32846794,26.1379
32846795,26.1379
32846796,26.1379
32846797,26.1379
32846798,26.1379
32846799,26.1379
32846800,26.1379
32846801,26.1379
32846802,26.1379
32846803,26.1379
32846804,26.1379
32846805,26.1379
32846806,26.1379
32846807,26.1379
32846808,26.1379
32846809,26.1379
32846810,26.1379
32846811,26.1379
32846812,26.1379
32846813,26.1379
32846814,26.1379
32846815,26.1379
32846816,26.1379
32846817,26.1379
32846818,26.1379
32846819,26.1379
32846820,26.1379
32846821,26.1379
32846822,26.1379
32846823,26.1379
32846824,26.1379
32846825,26.1379
32846826,26.1379
32846827,26.1379
32846828,26.1379
32846829,26.1379
32846830,26.1379
32846831,26.1379
32846832,26.1379
32846833,26.1379
32846834,26.1379
32846835,26.1379
32846836,26.1379
32846837,26.1379
32846838,26.1379
32846839,26.1379
32846840,26.1379
32846841,26.1379
32846842,26.1379
32846843,26.1379
32846844,26.1379
32846845,26.1379
32846846,26.1379
32846847,26.1379
32846848,26.1379
32846849,26.1379
32846850,26.1379
32846851,26.1379
32846852,26.1379
32846853,26.1379
32846854,26.1379
32846855,26.1379
32846856,26.1379
32846857,26.1379
32846858,26.1379
32846859,26.1379
32846860,26.1379
32846861,26.1379
32846862,26.1379
32846863,26.1379
32846864,26.1379
32846865,26.1379
32846866,26.1379
32846867,26.1379
32846868,26.1379
32846869,26.1379
32846870,26.1379
32846871,26.1379
32846872,26.1379
32846873,26.1379
32846874,26.1379
32846875,26.1379
32846876,26.1379
32846877,26.1379
32846878,26.1379
32846879,26.1379
32846880,26.1379
32846881,26.1379
32846882,26.1379
32846883,26.1379
32846884,26.1379
32846885,26.1379
32846886,26.1379
32846887,26.1379
32846888,26.1379
32846889,26.1379
32846890,26.1379
32846891,26.1379
32846892,26.1379
32846893,26.1379
32846894,26.1379
32846895,26.1379
32846896,26.1379
32846897,26.1379
32846898,26.1379
32846899,26.1379
32846900,26.1379
32846901,26.1379
32846902,26.1379
32846903,26.1379
32846904,26.1379
32846905,26.1379
32846906,26.1379
32846907,26.1379
32846908,26.1379
32846909,26.1379
32846910,26.1379
32846911,26.1379
32846912,26.1379
32846913,26.1379
32846914,26.1379
32846915,26.1379
32846916,26.1379
32846917,26.1379
32846918,26.1379
32846919,26.1379
32846920,26.1379
32846921,26.1379
32846922,26.1379
32846923,26.1379
32846924,26.1379
32846925,26.1379
32846926,26.1379
32846927,26.1379
32846928,26.1379
32846929,26.1379
32846930,26.1379
32846931,26.1379
32846932,26.1379
32846933,26.1379
32846934,26.1379
32846935,26.1379
32846936,26.1379
32846937,26.1379
32846938,26.1379
32846939,26.1379
32846940,26.1379
32846941,26.1379
32846942,26.1379
32846943,26.1379
32846944,26.1379
32846945,26.1379
32846946,26.1379
32846947,26.1379
32846948,26.1379
32846949,26.1379
32846950,26.1379
32846951,26.1379
32846952,26.1379
32846953,26.1379
32846954,26.1379
32846955,26.1379
32846956,26.1379
32846957,26.1379
32846958,26.1379
32846959,26.1379
32846960,26.1379
32846961,26.1379
32846962,26.1379
32846963,26.1379
32846964,26.1379
32846965,26.1379
32846966,26.1379
32846967,26.1379
32846968,26.1379
32846969,26.1379
32846970,26.1379
32846971,26.1379
32846972,26.1379
32846973,26.1379
32846974,26.1379
32846975,26.1379
32846978,4.704
32846980,6.7448
32846982,10.1932
32846984,13.0072
32846986,19.1436
32846988,26.1379
